stop_id,stop_code,stop_name,stop_lat,stop_lon
5173,02,"Kozaków",52.0625330000,20.8452490000
71,01,"Bełzy",52.1952620000,20.8743600000
6471,02,"Nowe Wągrodno",51.9431910000,21.0349420000
4095,01,"Warszawska",52.4159980000,20.9644720000
8272,01,"Majdan",52.3242350000,21.2854540000
5625,02,"Willowa",52.3632860000,21.2814740000
2337,01,"Peonii",52.1866900000,21.1288540000
5397,01,"Janki Małe",52.1289900000,20.8835500000
1493,01,"Śliwice",52.2781460000,21.0119720000
7681,06,"Radiowa",52.2528630000,20.9144080000
7756,03,"Inżynierska",52.2576100000,21.0341700000
1592,02,"Cementownia",52.3115450000,20.9957570000
571,02,"Klarysewska",52.1846200000,21.0602770000
7990,00,"R3(M)",52.1885000000,20.9999060000
5106,02,"Kasztanowa",52.0198590000,21.0905180000
9636,01,"Jana Heweliusza",52.2245460000,20.8813280000
1436,01,"Opłotek",52.2923140000,20.9022060000
5725,02,"Puszczyka",52.4027130000,20.8176810000
1675,02,"Porajów",52.3153800000,20.9621060000
6196,02,"1 Sierpnia",52.1959410000,20.9629750000
2491,03,"Traugutta",52.1838680000,20.8400830000
5643,02,"PKP Wołomin Słoneczna",52.3569250000,21.2549610000
2889,02,"Tarniny",52.1721880000,21.0113800000
8941,01,"Parole-Pętla",52.0401380000,20.8151140000
6291,01,"Jagiełły",52.3220700000,21.1140210000
8931,02,"CH  Reduta",52.2116650000,20.9502390000
9429,04,"Zawodzie",52.1844900000,21.0818900000
8020,08,"Ciepłownia Wola",52.2208070000,20.9178740000
2130,02,"Dziewanowska",52.2716730000,21.1536830000
4202,02,"Wierzbowa",52.0371840000,20.9321730000
8491,80,"Warszawa Gocławek",52.2386320000,21.1326970000
5813,02,"POLMO",52.3317350000,20.9019070000
629,04,"Dunikowskiego",52.1545740000,21.0298610000
6235,03,"Sielce",52.2071820000,21.0505590000
4715,03,"Powstańców",52.2783680000,21.1172700000
7865,03,"Hoża",52.2272650000,21.0132430000
3386,01,"11 Listopada",52.2665630000,21.0377970000
1747,02,"Wielkiego Dębu",52.3075680000,21.0299910000
610,05,"Ursynów Płn.",52.1620310000,21.0369440000
2526,01,"Struga",52.3584920000,21.1341400000
3237,02,"Prusa",52.2497030000,20.8662360000
4404,01,"Wólka Załęska",52.0116160000,21.1952420000
9741,52,"Zesłańców Polskich",52.2653690000,21.1484370000
2549,04,"PKP Falenica",52.1613140000,21.2132860000
2576,01,"Tysiąclecia",52.1061320000,21.2378210000
3739,02,"Szkolna",52.1296770000,21.4223360000
7559,03,"Niedźwiedzia",52.1763170000,21.0208170000
7673,07,"Rondo Daszyńskiego",52.2301380000,20.9835170000
5299,01,"Kolonia Sobików",51.9709460000,21.1551290000
7052,02,"Kalwaryjska",51.9818350000,21.2085790000
850,03,"Krucza",52.2302470000,21.0165380000
6841,01,"Mickiewicza",52.1903740000,21.2801990000
4542,01,"Instytut Ekologii PAN",52.3461700000,20.8570300000
3342,02,"Piusa XI",52.4107820000,20.9002020000
3368,02,"Kościuszki",52.3198910000,21.0952220000
8046,14,"PKP Służewiec",52.1818700000,20.9889570000
2950,02,"Wapowskiego",52.1906770000,20.8920050000
6357,02,"Augustówek",52.3416160000,21.0673550000
7919,03,"Al. Reymonta",52.2757090000,20.9377630000
4739,03,"Picassa",52.3126560000,20.9579000000
2135,02,"Szyszaków",52.2730990000,21.1579500000
6589,02,"Łąkowa",52.0006780000,21.0454550000
4919,02,"Posag 7 Panien",52.2027520000,20.8733240000
645,02,"Braci Wagów",52.1437130000,21.0481700000
8010,06,"Zajezdnia Wola",52.2351720000,20.9735250000
7628,06,"Nowolipki",52.2444720000,20.9913700000
2122,02,"Eskulapów",52.2604340000,21.1635330000
1044,03,"Os. Górczewska",52.2394110000,20.8975730000
7867,08,"Pl. Bankowy",52.2432170000,21.0027560000
2328,01,"Cylichowska",52.1931690000,21.1384330000
1674,01,"Marki-Ratusz",52.3261500000,21.1075150000
2573,02,"Błota",52.1501460000,21.1886180000
9793,01,"Sowia Wola-Szkoła",52.3607810000,20.6421340000
9,05,"Hynka",52.1897360000,20.9589560000
2847,01,"Małe Siekierki",52.2030720000,21.0667290000
5669,01,"Wenus",52.0953980000,21.0524700000
4900,01,"Walerego Sławka",52.1973110000,20.8976330000
519,01,"Andrutowa",52.1231140000,21.0983710000
6277,03,"Wynalazek",52.1794580000,20.9955310000
2479,01,"Kino Baśń",52.1866610000,20.8447270000
7888,07,"Szpital Wolski",52.2291680000,20.9695900000
1461,02,"Przasnyska",52.2612330000,20.9668110000
1931,10,"Żerań FSO",52.2912240000,21.0008180000
8890,01,"Łady-Szkoła",52.1273480000,20.9613000000
7926,02,"Zajezdnia Praga",52.2560470000,21.0527930000
4309,01,"Sikorskiego",52.2871940000,21.1207310000
4461,01,"PKP Dąbkowizna",52.4235770000,21.0834120000
2753,01,"Wygoda",52.0596730000,20.8696200000
6273,02,"Czarnuszki",52.1587770000,21.1724780000
6402,03,"Metro Stare Bielany",52.2807880000,20.9501280000
6171,06,"Os. Kabaty",52.1289920000,21.0680270000
6823,03,"Słoneczników",52.0105490600,20.9625671100
5617,01,"Cieciszew-Las",52.0639320000,21.1700470000
5016,01,"Dębówka II",52.0447140000,21.1960210000
3498,01,"Brata Alberta",52.2469500000,21.1875800000
3103,02,"Baseny Inflancka",52.2562850000,20.9863210000
763,01,"Wiolinowa",52.1583740000,21.0306240000
4497,01,"Przemysłowa",52.4312070000,20.7467940000
415,02,"Spartańska",52.1928570000,20.9957500000
6383,01,"Urząd Gminy",52.0899280000,20.9366550000
1727,02,"Oknicka",52.3225100000,21.0793270000
6282,04,"Pustelnik",52.3396110000,21.1168320000
2655,02,"Nizinna",52.2231250000,21.2379860000
841,03,"Dw. Gdański",52.2574930000,20.9938140000
6832,01,"Działkowa",51.9444030000,20.9902640000
7976,04,"Kwatery Głównej",52.2396470000,21.1151770000
1003,02,"Biblioteka Narodowa",52.2135220000,21.0064200000
1197,01,"Pl. Kasztelański",52.2310640000,20.9147940000
1248,01,"Pl. Inwalidów",52.2643060000,20.9902520000
1340,01,"Galla Anonima",52.2691410000,20.9430150000
7512,02,"Lipowczana",52.1834480000,20.9517350000
2756,01,"Łazy",52.0827960000,20.8787080000
568,02,"Os. Bernardyńska",52.1925670000,21.0624950000
1105,01,"Wola-Ratusz",52.2399650000,20.9880830000
5168,02,"Wierna",52.2733800000,21.0864910000
9186,06,"Nałęczowska",52.1760680000,21.0619270000
6032,02,"Goleszowska",52.2234440000,20.9408790000
721,02,"Wołoska-Szpital",52.1995680000,21.0012560000
538,06,"Sadyba",52.1815100000,21.0688300000
3459,01,"Słowackiego",52.3996690000,20.9419190000
4196,01,"Zaleśna",52.0594850000,20.9802900000
4804,02,"Pl. Ostrej Bramy",52.2758060000,21.0827050000
6665,01,"Spacerowa",52.3593830000,20.6350420000
8539,80,"Sochaczew",52.2016616463,20.6956835953
5246,01,"Cmentarz",52.3381160000,21.2042740000
1149,06,"Metro Księcia Janusza",52.2394990000,20.9459260000
4336,01,"Gassy-Pętla",52.0797990000,21.2019290000
6217,02,"Stare Grabie II",52.3670330000,21.3233940000
2169,02,"Tarnowiecka",52.2367200000,21.1064200000
405,01,"Domaniewska",52.1827020000,21.0019470000
8407,06,"Deotymy",52.2470740000,20.9479870000
8553,80,"Pilawa",52.0997388850,21.3015685655
879,01,"Czerniakowska",52.2303770000,21.0337130000
9012,01,"Ks. Skorupki",52.3231140000,21.2172170000
5378,02,"Łbiska-Szkoła",52.0204340000,21.0051870000
3633,05,"PKP Ursus",52.1948480000,20.8852670000
1574,01,"Żyrardowska",52.3448160000,20.9983430000
5422,04,"Buków",52.3563390000,20.9413230000
4891,02,"Krzywickiego",52.2232380000,21.0013750000
2895,04,"Muranów",52.2492690000,20.9981060000
731,02,"Rondo Unii Europejskiej",52.1785150000,21.0008360000
1888,02,"Siarczana",52.2613930000,21.0662480000
3854,02,"Kameralna",52.1024150000,21.0499870000
4881,04,"Posag 7 Panien",52.2024660000,20.8747820000
1934,13,"Żerań FSO",52.2914860000,21.0002380000
7664,03,"Elekcyjna",52.2296630000,20.9516880000
3190,01,"Kolonia Lesznowola",52.0755440000,20.9664210000
337,01,"Herbsta",52.1508320000,21.0273930000
5365,01,"Pl. Wolności",52.4202320000,21.0346190000
5611,02,"Ogrodowa",52.1034100000,21.0405960000
2897,02,"Elbląska",52.2594920000,20.9605760000
4735,01,"Blokowa",52.2859540000,21.0630510000
1778,03,"Handlowa",52.2730760000,21.0541380000
4288,02,"Park Młociński",52.3150130000,20.9205620000
3225,02,"Lipków",52.2737230000,20.8075620000
3924,01,"Sosnkowskiego",52.2950810000,21.0914810000
9066,03,"Pl. Hallera",52.2591930000,21.0252330000
4736,02,"Kanał Bródnowski",52.2839240000,21.0568560000
6412,02,"Jarzębinowa",51.9434820000,21.0117990000
5615,01,"Cmentarz",51.9846170000,21.1957400000
1508,01,"Poetów",52.3431600000,20.9516800000
761,02,"Wyczółki",52.1584250000,21.0021760000
891,03,"Nowolipki",52.2449590000,20.9921140000
252,02,"Os. Arbuzowa",52.1715730000,21.0604380000
5729,02,"Sołecka",52.4077470000,20.7927030000
2954,02,"Starodęby",52.1839410000,20.8970750000
1236,02,"Brożka",52.2438200000,20.9443200000
4361,02,"Olszyna Łyczyńska",52.0729530000,21.1582150000
8796,02,"Cm. Południowy-Brama Zach.",52.0601910000,20.8947710000
7588,07,"Dw. Centralny",52.2281250000,21.0038180000
8889,02,"Łady-Szkoła",52.1281260000,20.9630240000
5780,02,"Karowa",52.2447800000,21.0242850000
5641,01,"Pułaskiego",52.0846740000,21.0825800000
4659,11,"Dw. Wschodni (Lubelska)",52.2500930000,21.0530330000
9507,02,"Polnych Traw",52.0601000000,21.0701450000
4212,01,"Górki",52.3910080000,21.1612260000
3997,02,"Izbicka-Cmentarz",52.1818370000,21.2285270000
2213,01,"Bora-Komorowskiego",52.2246900000,21.0933440000
4593,04,"Os. Derby",52.3161630000,21.0597860000
4017,01,"Patkowskiego",52.1722490000,21.0564690000
4802,01,"Ku Wiśle",52.2122100000,21.0636210000
298,01,"Sypniewska",52.1905830000,21.0757170000
1428,18,"Metro Młociny",52.2912860000,20.9279950000
4146,02,"Poniatów",52.4533800000,20.9197140000
30,01,"PKP WKD Al. Jerozolimskie",52.2057600000,20.9432160000
7563,04,"Metro Wierzbno",52.1891050000,21.0180010000
668,02,"Kusocińskiego",52.0797860000,21.0215900000
757,04,"Wąwozowa",52.1329920000,21.0745570000
4595,01,"Przyszłość",52.3941300000,21.0451660000
7634,03,"Hala Mirowska",52.2381330000,20.9961960000
4640,02,"Kierbedzia",52.1994960000,21.0463670000
5161,01,"Główna",52.0548310000,21.0413940000
5401,01,"Zielonej Gęsi",52.2073680000,20.8595980000
5731,02,"Suchocin",52.4105540000,20.7786960000
3738,01,"Szkolna",52.1297650000,21.4232190000
2925,01,"Narodowa",52.2140460000,21.1020940000
2300,01,"Jontka",52.1828690000,21.2062100000
4515,01,"Sosenkowa",52.4004110000,21.0584120000
7583,03,"Domaniewska",52.1824980000,21.0021600000
3222,02,"Lipowa",52.1062100000,20.8020700000
5546,02,"Mostowa",52.3600450000,21.1732790000
1691,01,"Parkowa",52.4065820000,20.9192090000
4057,03,"Nowodworska",52.3206340000,20.9413460000
4581,02,"Talarowa",52.3270200000,20.9507020000
2732,02,"Kajetany",52.0921580000,20.8142630000
8500,80,"Otwock Świder",52.1210180000,21.2515860000
3324,02,"Koncertowa",52.1656370000,21.0274370000
3046,02,"Radzymińska",52.3008210000,21.0869550000
3195,01,"Zielona",52.0677880000,20.9340100000
4516,02,"Sosenkowa",52.4009990000,21.0585970000
611,06,"Ursynów Płn.",52.1619250000,21.0369760000
5202,01,"Bociana Czarnego",52.0668570000,21.0904390000
2295,02,"Zasobna",52.1834990000,21.1719360000
7892,13,"Os. Górczewska",52.2386780000,20.9008610000
9053,04,"Pl. Pole Elekcyjne",52.2446270000,20.9655960000
4525,02,"Marzycieli",52.3961050000,21.0000230000
8624,02,"Kościelna",52.4087930000,20.8861930000
3908,06,"Metro Ratusz Arsenał",52.2449120000,21.0021520000
1728,01,"Okrągła",52.3171890000,21.0672000000
186,06,"Pl. Starynkiewicza",52.2275470000,20.9952840000
834,03,"Muranów",52.2491610000,20.9979470000
5900,02,"Flamenco",52.1441570000,21.0107890000
5858,02,"Łomna-Kościół",52.3792670000,20.7839510000
847,01,"Zamenhofa",52.2465620000,20.9969450000
9183,03,"Czarnomorska",52.1854980000,21.0519160000
167,01,"Pomnik Lotnika",52.2155620000,20.9881370000
1681,02,"Braci Zawadzkich",52.3246470000,20.9698220000
6698,01,"Wiśniowa",52.3706680000,20.7940330000
6233,02,"Przy Bażantarni",52.1378700000,21.0650300000
9262,02,"Długosza",52.0614100000,21.0031060000
3407,02,"Pogodna",52.2160750000,21.2383550000
6451,02,"Indiry Gandhi",52.1421970000,21.0301860000
3973,01,"Zalesie",52.2595660000,20.7523760000
2352,01,"Most Siekierkowski",52.2175450000,21.0969250000
1078,01,"Pustola",52.2328600000,20.9413540000
7509,04,"PKP Rakowiec",52.1971020000,20.9642730000
9315,01,"Św. Antoniego",52.0557880000,20.9060420000
5212,04,"Turów",52.3153600000,21.1935910000
1346,01,"Młociny-UKSW",52.3128860000,20.9171250000
2532,04,"Struga",52.3590350000,21.1341280000
4547,01,"Szeroka",52.0323620000,20.8221680000
2551,01,"Aleksandrów",52.1699170000,21.2422130000
1757,03,"Szpital Bródnowski",52.2920230000,21.0414610000
3262,02,"Wiosenna",52.2604680000,20.6876390000
2619,01,"Rejtana",52.2466820000,21.2135560000
8895,02,"Kościuszki-Szkoła",52.2937040000,20.8097230000
5266,01,"Robotnicza",52.2178240000,20.8001570000
7081,01,"Mińska",52.2505120000,21.0664430000
354,01,"Kępa Zawadowska",52.1457880000,21.1381840000
5604,05,"Elekcyjna",52.2302520000,20.9497540000
1967,01,"Gocławska",52.2467390000,21.0624560000
3082,01,"Karolin",52.2163690000,20.8816960000
6211,02,"Śpiewaków",52.3317510000,20.9874940000
464,03,"Wyścigi",52.1676510000,21.0136580000
2379,01,"Motylkowa",52.2009590000,21.1496960000
9686,01,"Kamionek",52.2536890000,21.0721690000
1027,01,"Konarskiego",52.2397050000,20.9196290000
1716,02,"Bystra",52.2946900000,21.0818820000
2771,01,"Lipy",52.4071050000,21.0382660000
1673,01,"Szkolna",52.3171870000,21.1000920000
3700,02,"Al. Sybiraków",52.4107320000,20.9506320000
8757,16,"Pl. Narutowicza",52.2176670000,20.9826050000
2490,02,"Traugutta",52.1852180000,20.8401030000
4610,02,"Czołchańskiego",51.9407780000,20.9620880000
3462,01,"Szpital Powiatowy",52.0977510000,21.2647260000
5870,01,"Cząstków Polski",52.3897930000,20.7549410000
7531,03,"Och-Teatr",52.2143040000,20.9794010000
6646,06,"PKP Piaseczno",52.0674690000,21.0174190000
4281,02,"Lokalna",52.0692950000,20.8932680000
5026,01,"Hassa",52.1889100000,20.8985400000
1204,01,"Wrocławska",52.2580580000,20.9209250000
3084,01,"Pl. Małachowskiego",52.2392470000,21.0124390000
2987,02,"Berensona",52.3233320000,21.0487160000
3470,01,"Szarych Szeregów",52.3839100000,20.9241390000
4379,02,"Kawęczynek I",52.0462450000,21.1380800000
4286,01,"Orężna",52.0695140000,20.9913670000
3826,01,"Leśna",52.3756250000,20.9380390000
1815,01,"Parcelacyjna",52.3466040000,20.9754310000
1791,02,"Św. Hieronima",52.2925500000,21.0232970000
8160,02,"Lipowa",51.9768690000,20.9521890000
5629,01,"Zadębie",51.9354080000,21.0129220000
2531,02,"Legionowa",52.3618730000,21.1219890000
1482,01,"Rosy",52.1314970000,21.1352340000
8817,05,"Pl. Zawiszy",52.2252650000,20.9905110000
4352,01,"Os. Grapa",52.0876800000,21.1243740000
3443,02,"OW Promenada",52.4644520000,21.0752570000
4324,02,"Habdzin II",52.0937170000,21.1591260000
7868,07,"Muranowska",52.2540830000,20.9977310000
2488,01,"Dąbrowskiego",52.1893950000,20.8403230000
5228,01,"Dworkowa",52.3293890000,21.1702500000
8234,02,"Graniczka",52.3489340000,20.8622380000
747,05,"Bokserska",52.1697570000,20.9964320000
7915,04,"Aspekt",52.2783220000,20.9336400000
3221,02,"Jodłowa",52.1159110000,20.7987050000
8033,15,"Dw. Wschodni (Kijowska)",52.2528290000,21.0499450000
1811,01,"Cementownia",52.3107980000,20.9923960000
346,01,"Europejska",52.1607450000,21.0929190000
4630,01,"Biały Ług",51.9486400000,21.0539410000
2498,01,"Skolimów",52.0773020000,21.1014880000
1287,01,"Kwitnąca",52.2752950000,20.9231050000
1566,01,"Zyndrama z Maszkowic",52.3272910000,20.9910490000
8405,75,"Sielce",52.2070230000,21.0477200000
8000,01,"Hale Banacha",52.2086000000,20.9744860000
7844,03,"Raszyńska",52.2191970000,20.9889990000
8557,80,"Mińsk Maz.",52.2415483205,21.3037440423
198,01,"Mołdawska",52.2018540000,20.9792790000
2436,01,"Długa",52.1342100000,20.9746200000
9770,01,"Wojcieszyn-Wspólna",52.2592740000,20.7688170000
4522,01,"Akacjowa",52.3936700000,21.0054950000
4958,01,"Podłęcze",52.0375120000,21.2037320000
4603,01,"Słowicza",52.0094180000,21.0396920000
853,01,"DS Riviera",52.2159030000,21.0153020000
4067,01,"Naczelnikowska",52.2634380000,21.0571430000
2822,02,"Berestecka",52.2119030000,20.9518220000
3797,04,"Natolin Płn.",52.1458980000,21.0513940000
318,03,"Smoluchowskiego",52.1798710000,21.0151700000
3201,02,"Kuleszówka",52.0601850000,20.9103030000
1845,02,"Rembielińska",52.2884580000,21.0314350000
1399,02,"Mościska",52.2871500000,20.8774440000
7538,03,"Pl. Starynkiewicza",52.2262810000,20.9951890000
2846,02,"Ogrody Działkowe Czerniaków",52.2016650000,21.0609760000
1228,04,"Nowolipie",52.2439580000,20.9868860000
3102,01,"Baseny Inflancka",52.2565130000,20.9882800000
6632,01,"Kąty",52.0022030000,21.1705860000
6884,01,"Paderewskiego",52.2947990000,21.1588900000
2463,02,"Podleśna",52.0923070000,20.8820910000
6427,01,"Przylesie",52.3460960000,20.9557510000
2350,02,"Algierska",52.2215140000,21.0801020000
1497,01,"EC Żerań",52.2953470000,20.9974710000
491,03,"Św. Bonifacego",52.1822340000,21.0567750000
2620,03,"Wesoła-Ratusz",52.2458100000,21.2230140000
4514,01,"Pęczkowskiego",52.4086490000,21.0578330000
7068,01,"Polna",51.9514000000,21.0836600000
4887,02,"Dworkowa",52.3311390000,21.1709720000
5262,02,"Nowinek",52.0166720000,21.0406610000
3308,01,"Łanowa",52.0176760000,20.8848630000
7287,03,"Winnica",52.3409370000,20.9486560000
1511,02,"Wojnicka",52.2570210000,21.0551440000
3294,02,"Szkolna",52.1706560000,21.2959540000
6825,01,"Werbeny",52.0059389400,20.9583210800
5491,02,"Ossów-Szkoła",52.3105000000,21.2166260000
4430,02,"Fort Bema",52.2588370000,20.9355290000
3657,08,"Gocław",52.2235360000,21.1017440000
8172,06,"Kijowska",52.2500780000,21.0438480000
4907,01,"Nowaka-Jeziorańskiego",52.2312300000,21.0942030000
2111,02,"Strażacka",52.2590670000,21.1329790000
2277,01,"Grenadierów",52.2436390000,21.0784810000
968,01,"Zaruskiego",52.2187190000,21.0455460000
2126,02,"Rembertów-Akademia",52.2640420000,21.1691640000
807,02,"Marszałkowska",52.2180910000,21.0197080000
1067,02,"Arkadyjska",52.2513540000,20.8808920000
2064,02,"Sezam",52.2393650000,21.1533870000
5943,01,"Smocza",52.2455890000,20.9856410000
3626,01,"Jadwisin",52.1940530000,20.9695260000
4759,11,"PKP Ursus",52.1962430000,20.8819540000
8897,02,"Gołków-Wieś",52.0459530000,20.9783830000
5311,02,"Szymanów",52.0430330000,21.1142190000
2772,02,"Urząd Gminy",52.4213960000,21.0356060000
1311,01,"Os. Ruda",52.2848860000,20.9791160000
4596,02,"Przyszłość",52.3944150000,21.0451620000
4180,01,"Koralowych Dębów",52.0282200000,21.0291300000
1444,02,"Dankowicka",52.3094390000,20.9116080000
340,05,"Polinezyjska",52.1508110000,21.0482820000
8803,02,"Św. U. Ledóchowskiej",52.1543050000,21.0698430000
1341,02,"Hłaski",52.2774160000,20.9700630000
8151,01,"Cmentarz",52.3744150000,21.2388590000
4399,01,"Kawęczyn II",52.0385610000,21.1765890000
2529,02,"Pustelnik",52.3397690000,21.1190240000
1537,02,"Jórskiego",52.2775120000,21.0678130000
1697,02,"Szkolna",52.3755660000,20.9242880000
5390,01,"Dąbrowskiego",52.3167320000,21.1888060000
528,01,"Al. Witosa",52.1962570000,21.0524390000
8809,14,"Pl. Zawiszy",52.2259870000,20.9881960000
8909,02,"CH  Targówek",52.3039410000,21.0598380000
3922,02,"Terminal Autokarowy",52.1680860000,20.9751850000
4538,02,"PKP Płudy",52.3344010000,20.9858150000
7694,04,"Niska",52.2486100000,20.9791970000
1695,01,"Sobieskiego",52.3877550000,20.9285720000
6714,02,"Zakrętowa",52.2160070000,21.2563210000
2455,01,"Łady",52.1254860000,20.9550750000
5300,02,"Kolonia Sobików",51.9708930000,21.1549930000
9479,02,"Oś Królewska",52.1655350000,21.0698010000
4253,01,"Postępu",52.0309140000,20.8376690000
8478,80,"Pruszków",52.1682230000,20.7989470000
3974,02,"Zalesie",52.2595080000,20.7535280000
2231,02,"Afrykańska",52.2254750000,21.0691760000
663,02,"Energetyczna",52.0887110000,21.0193010000
626,01,"Megasam",52.1580810000,21.0212150000
3196,02,"Zielona",52.0682190000,20.9341080000
7889,08,"Szpital Wolski",52.2296770000,20.9695370000
58,02,"Ursus-Ratusz",52.2008890000,20.8961570000
5444,03,"Lazurowa",52.2157360000,20.8959470000
1487,04,"Estrady",52.2991730000,20.8831150000
2797,01,"Park Moczydło",52.2383890000,20.9499140000
4546,04,"Prozy",52.3008200000,20.9384710000
4487,01,"Pijarska",51.9867640000,21.2140910000
2745,02,"Radiostacja Łazy",52.0734000000,20.8746360000
